void_id,r_norm,abs_RM_res,RM_res
3576,0.18264671460632018,31.2,-31.2
3576,0.8425031629290491,7.300000000000001,7.300000000000001
3576,0.36976191948555875,10.5,-10.5
3576,0.42312226834767724,46.7,-46.7
3576,0.5760708592122253,33.4,-33.4
21921,0.7384977886519773,12.8,-12.8
21921,0.9523403103896378,18.6,-18.6
21921,0.9009947519218716,7.899999999999999,7.899999999999999
21921,0.7917971380346187,1.799999999999999,1.799999999999999
21921,0.8979915612927922,30.5,-30.5
21921,0.4775769443425658,22.1,-22.1
21921,0.649189420937035,3.3000000000000007,-3.3000000000000007
21921,1.1202241217457178,2.5,2.5
21921,0.9704732016489791,19.1,-19.1
21921,0.9241570076669803,23.4,-23.4
21921,0.8389794790370544,19.3,-19.3
21921,0.6222702042687235,33.7,-33.7
21921,0.6139977032795654,41.400000000000006,-41.400000000000006
21921,0.5124280206110321,33.2,-33.2
21921,0.4010438164274297,4.000000000000001,-4.000000000000001
21921,0.6278963628474917,0.40000000000000036,-0.40000000000000036
21921,0.3690695750365068,43.3,-43.3
21921,0.26362083274793024,17.2,17.2
21921,0.361078577582751,13.0,-13.0
21921,0.7043586570213116,11.600000000000001,-11.600000000000001
21921,0.7022260051882296,12.4,-12.4
21921,0.9243190344603993,13.3,-13.3
21921,0.8802733957470193,33.1,-33.1
5278,0.7579275472700284,17.15,17.15
5278,0.40253961024509954,9.0,9.0
5278,0.48840666319112874,20.599999999999998,-20.599999999999998
5278,0.8276302780592324,9.95,9.95
5278,0.49896367084804005,26.3,-26.3
5278,0.6602856110745727,3.3,3.3
5278,0.3809993511405804,1.3000000000000003,-1.3000000000000003
5278,0.3641166670809339,4.9,-4.9
5278,0.7822710530539722,6.7,6.7
825,0.3195301007351601,3.6999999999999993,3.6999999999999993
825,0.5426463331932077,11.200000000000001,-11.200000000000001
825,0.5404768489353242,4.6000000000000005,-4.6000000000000005
825,0.3141520873669563,2.0,2.0
825,0.7152428083752046,32.599999999999994,32.599999999999994
825,1.0022684226283698,8.3,8.3
825,0.5398174294334516,4.1000000000000005,-4.1000000000000005
825,0.5719874873830035,6.599999999999998,6.599999999999998
825,0.5837537383113992,2.4000000000000004,-2.4000000000000004
825,1.0063061892437015,24.8,24.8
825,0.8735503210044105,2.8000000000000007,-2.8000000000000007
825,0.8870050060963417,4.500000000000001,-4.500000000000001
825,1.2229450850897188,5.300000000000001,5.300000000000001
825,1.2024315657992803,5.599999999999998,5.599999999999998
825,0.9949803770923161,0.3999999999999986,0.3999999999999986
825,1.0922717669114814,14.700000000000001,-14.700000000000001
825,0.8947688205818803,6.0,6.0
825,0.39384959685267723,4.9,-4.9
17574,0.5862757167403252,7.300000000000001,-7.300000000000001
17574,0.45737167707943654,6.300000000000001,-6.300000000000001
17574,0.4506541395987721,8.299999999999999,-8.299999999999999
17574,0.7979464968987692,10.299999999999999,-10.299999999999999
17574,1.1351389521358912,12.6,-12.6
17574,1.0141362028492231,26.5,-26.5
