idx,void_id,void_ra_deg,void_dec_deg,void_z,r_eff_mpc,theta_void_deg,n_center,n_edge,n_total_RM,center_abs_RM_mean,edge_abs_RM_mean,center_abs_RM_median,edge_abs_RM_median,center_RM_mad,edge_RM_mad,LRI_abs,LRI_mad,PVGU_VOID_RM_index,agn_count_0.5R,agn_z_median_0.5R,agn_count_1.0R,agn_z_median_1.0R,agn_count_1.5R,agn_z_median_1.5R,agn_count_2.0R,agn_z_median_2.0R,agn_count_3.0R,agn_z_median_3.0R,agn_inner_count_0.5_1.0R,agn_shell_count_0.5_1.0R,agn_inner_density_0.5_1.0R,agn_shell_density_0.5_1.0R,agn_shell_contrast_0.5_1.0R,agn_inner_count_1.0_1.5R,agn_shell_count_1.0_1.5R,agn_inner_density_1.0_1.5R,agn_shell_density_1.0_1.5R,agn_shell_contrast_1.0_1.5R,agn_inner_count_1.0_2.0R,agn_shell_count_1.0_2.0R,agn_inner_density_1.0_2.0R,agn_shell_density_1.0_2.0R,agn_shell_contrast_1.0_2.0R,agn_inner_count_1.5_3.0R,agn_shell_count_1.5_3.0R,agn_inner_density_1.5_3.0R,agn_shell_density_1.5_3.0R,agn_shell_contrast_1.5_3.0R,agn_large_count_2.0R,agn_large_density_2.0R,agn_large_count_3.0R,agn_large_density_3.0R,agn_large_count_5.0R,agn_large_density_5.0R,agn_large_count_8.0R,agn_large_density_8.0R,agn_weight_near_0.5R,agn_weight_far_0.5R,agn_weight_zmatch005_0.5R,agn_weight_zmatch010_0.5R,agn_weight_near_1.0R,agn_weight_far_1.0R,agn_weight_zmatch005_1.0R,agn_weight_zmatch010_1.0R,agn_weight_near_1.5R,agn_weight_far_1.5R,agn_weight_zmatch005_1.5R,agn_weight_zmatch010_1.5R,agn_weight_near_2.0R,agn_weight_far_2.0R,agn_weight_zmatch005_2.0R,agn_weight_zmatch010_2.0R,agn_weight_near_3.0R,agn_weight_far_3.0R,agn_weight_zmatch005_3.0R,agn_weight_zmatch010_3.0R,void_nn1_angle_deg,void_nn5_mean_angle_deg,void_nn10_mean_angle_deg,void_isolation_index,void_network_count_3R_dz0.02,void_network_weight_3R_dz0.02,void_network_count_3R_dz0.05,void_network_weight_3R_dz0.05,void_network_count_3R_dz0.1,void_network_weight_3R_dz0.1,PCA1,PCA2,KMEANS_CLUSTER,PVGU_Z,ISO_Z,AGN_Z,NET_Z,TOPOCLASS_SCORE,TOPOCLASS_QUINTILE
228,19904,178.868,25.34,0.605,66.447,1.4702759949431456,4,15,19,11.075,12.226666666666668,9.25,10.5,9.6369,12.75036,0.0494242185823597,0.139072847682113,0.0808012387672734,102,1.883,384,1.7240000000000002,983,1.711,1782,1.7225,3858,1.719,102,282,60.07759753534263,55.36562910119811,-0.0408163265306119,384,599,56.54362120973424,70.5617273013142,0.1102873030583866,384,1398,56.54362120973424,68.61804032222958,0.0964705882352933,983,2875,64.33145792727866,62.71717244521064,-0.0127060439560438,1782,65.59943554410575,3858,63.12074381572764,10317,60.76672291883628,29875,68.73537937991578,43.59778118219232,177.00700000000003,2.541897192779442,4.991013354379766,164.15043761924318,653.068,11.17197980978633,21.605233206566712,418.9367090577247,1639.008,24.98113919265297,51.66789672494871,753.5160793402127,3019.8900000000003,40.55461404506768,87.41076569343707,1660.6449572937129,6437.606,95.43722147022952,201.53258482286796,1.457459665105709,2.786278237596865,3.73740940037172,1.8950715696767624,7,0.3819828140682251,7,1.2505395020169103,7,2.41921061765788,-0.5679209296036685,0.015834756038505895,0,0.09140952245384579,0.02126579338928782,-0.557349347893784,-0.3371376580962976,1.0071623218332153,T1_FORTE
235,18411,191.773,16.916,0.479,50.815,1.4201534719710447,3,7,10,13.083333333333334,17.62857142857143,11.25,12.650000000000002,1.4826,33.50675999999999,0.1479959686797378,0.9152542372881096,0.4165363626926679,80,2.172,306,1.817,697,1.7865,1223,1.7955,2676,1.857,80,226,50.50443835779495,47.558346120256914,-0.0300429184549353,306,391,48.294869179641424,49.36808849474454,0.0109890109890106,306,917,48.294869179641424,48.24226038968539,-0.0005449591280653,697,1979,48.89110213247649,46.272353476887126,-0.0275184275184272,1223,48.2554125871744,2676,46.92704064078446,7872,49.69636734407024,23509,57.97406451920906,33.3249667432935,141.40900000000002,1.8178769792705185,3.670988390249215,132.15482561789878,505.591,11.830897762874066,20.9661939599787,302.5148291393635,1155.324,25.856491024540905,46.0205539543083,526.0639157068872,2032.754,39.40950109590287,73.38712336045337,1142.3516196564944,4532.769,84.148288343687,157.20079122746847,1.260248788370379,4.316349963556741,5.664276711604427,3.039354582968415,2,0.4494038159471102,2,0.7485198089298571,2,1.0017124081888469,-1.3811640904254423,1.6724237658155816,0,1.7128621466182243,1.0249870620445072,-0.5974378162599692,-0.6593015036526518,3.994588528575352,T5_ANOMALO
237,15010,133.225,7.341,0.513,37.777,0.9858003418892493,4,3,7,45.625,28.4,43.85,27.9,11.786670000000004,32.76546,-0.2326916582235699,0.4708818635607213,0.0135590744009319,37,1.835,145,1.89,322,1.9215,597,1.851,1351,1.797,37,108,48.4767966418508,47.16661294882781,-0.0136986301369861,145,177,47.49415887208355,46.38050273301401,-0.0118632240055825,145,452,47.49415887208355,49.350252437199465,0.0191657271702365,322,1029,46.87546101704492,49.93255630076524,0.0315789473684207,597,48.88622904592049,1351,49.16828247983516,4278,56.04965838752373,11974,61.28179507913023,16.1392338917345,60.95,1.925800179344536,3.4763749178439265,63.56204602091553,249.991,5.908128276227881,10.60266211661896,135.74175129862277,562.6279999999999,9.470201408252231,18.69923169986494,254.03198450460903,1019.238,20.772100773834943,39.1868855033472,574.4426681247907,2309.896,43.555341350432045,83.50142753892412,3.894157748128477,5.066577033914783,6.259569233163437,5.1395569859508665,0,0.0,0,0.0,0,0.0,-2.2452348997715323,-0.12301295395408131,0,-0.23334048460983284,2.867204237225975,-0.6500013674394076,-0.7881670418751936,4.072032161930744,T5_ANOMALO
239,19989,177.092,26.006,0.456,51.355,1.5076368856033482,5,16,21,6.18,11.6625,4.0,10.75,9.6369,14.97426,0.3072719630096508,0.2168674698795093,0.2756303904141013,123,1.72,435,1.678,981,1.694,1823,1.7095,4261,1.6975,123,312,68.9003965566292,58.25724586901981,-0.0837004405286337,435,546,60.91803354092216,61.17010816247083,0.0020646937370958,435,1388,60.91803354092216,64.79251383509575,0.0308206461195689,981,3280,61.05807499733809,68.04977437691775,0.0541539450425835,1823,63.82389376155236,4261,66.30184953202283,11539,64.6375346233288,32986,72.17824189586416,55.55379976363105,197.934,3.110801142325331,6.783249306587551,189.17453318283003,710.806,11.361633849857656,23.737401880746724,422.9446951410452,1624.552,26.75311747006598,53.40547876317888,776.1420820655444,3060.435,44.74226050965934,88.66557888285439,1826.9909056995552,7082.118,114.3568010968018,221.81922323101992,1.733675535474495,2.5231482806511147,3.4467951775832923,1.6735782367381458,7,0.5801447782342427,7,1.6392862492324562,7,2.985763653344851,-0.53734780872395,0.9318551203194891,0,1.032348425443537,-0.17301968192883374,-0.5576296868334077,-0.3371376580962976,1.7540960884444088,T1_FORTE
241,5990,217.981,-0.365,0.508,54.595,1.4386926385848522,4,8,12,10.35,10.2125,10.45,7.45,8.08017,11.04537,-0.0066869300911851,0.1550387596899143,0.0499170613321996,378,1.6395,1542,1.633,3388,1.627,5586,1.654,8844,1.664,378,1164,232.5229775277944,238.67437904969373,0.0130548302872062,1542,1846,237.1365286692189,227.1097441885229,-0.021597985954684,1542,4044,237.1365286692189,207.3022312880072,-0.0671280276816607,3388,5456,231.56609284661005,124.30387667956558,-0.3014084507042244,5586,214.76080563331013,8844,151.1194307213267,13930,85.68902320005758,24398,58.62573997316394,165.41564913840318,611.465,6.03295273034971,14.131673707413974,669.6083677610507,2479.044,29.263982072902618,65.01104005660609,1464.16346590604,5439.52,60.726678315795,139.1650165416047,2388.1811942076715,9056.469,100.38016410884674,224.65970558344537,3779.982694110274,14392.556,161.24697557788343,358.46529457256725,0.7231437178256529,3.7917733615283615,5.7473543272198935,2.635568751679612,3,0.354847078905539,3,0.8371176836377455,3,1.4103354051747228,-0.8254590822036156,-0.0686612726705458,0,-0.057747437836036246,0.6708015833312087,-0.22024177299631847,-0.594868734541381,1.428164653032872,T1_FORTE
243,19613,188.006,29.521,0.538,61.489,1.5300091140950902,4,5,9,9.325,18.72,8.85,7.3,4.966709999999999,4.003019999999999,0.3349973257264989,-0.1074380165289137,0.1801449559371045,149,1.711,626,1.5905,1487,1.605,2735,1.631,6081,1.65,149,477,81.0416643074104,86.48070218039096,0.0324675324675322,626,861,85.12094271214582,93.66023217272532,0.0477639184666868,626,2109,85.12094271214582,95.5910906176334,0.0579382994732879,1487,4594,89.86499241246776,92.54422217952856,0.0146880176697956,2735,92.97355364126152,6081,91.87441473776336,18945,103.04257250361678,44679,94.92608325269477,59.4424523533878,258.03100000000006,1.0017363646302655,2.9320048487908936,262.3427956626615,1009.872,12.539096437850084,27.465867306999108,619.1890904393451,2404.723,31.070576293762556,64.43537293080873,1144.9469777741674,4447.433,59.89391356574303,119.86122486432942,2549.5480340153995,9912.297,143.69218176887068,283.01300823232015,1.7450819294273656,4.491664020699418,6.238318543357073,2.9357106302945364,2,0.0034173176993978,2,0.1534919643525548,2,0.5523042389826877,-1.1952454833243624,0.5453684288029661,0,0.5711958761004817,0.9340745531128097,-0.4867039351086187,-0.6593015036526518,2.651275867974562,T5_ANOMALO
245,12747,254.916,30.779,0.541,55.399,1.37082975851454,3,13,16,11.433333333333332,12.815384615384614,12.8,12.8,1.927380000000001,20.7564,0.0569948186528474,0.8300653594770877,0.3275695079413315,168,1.602,571,1.612,1269,1.576,2180,1.56,5205,1.6115,168,403,113.82885123773484,91.0179108111253,-0.1113561190738692,571,698,96.72064591777767,94.58635495707018,-0.0111563662121477,571,1609,96.72064591777767,90.84852263964058,-0.0313064419024681,1269,3936,95.53492871738464,98.77212488353712,0.0166602092212319,2180,92.31655345917484,5205,97.96282584199902,13361,90.52781436829612,27190,71.96350597921342,69.01485347426006,273.467,7.666228121975079,12.259429445134977,238.63292744812225,928.667,18.853440406719987,32.875449629925804,538.3603361418761,2028.484,39.23472367945151,71.33923680360272,931.8302565084736,3437.963,61.48514664122621,113.55726687142956,2195.7196021367545,8393.825,116.24642739933704,231.7693097702238,0.3425475084836221,2.0127128248201496,3.892973702263844,1.4682441873742944,5,0.2035178798802112,5,1.0215464678070028,5,1.9341111999504084,-0.5246495184538703,1.1600782281356046,0,1.2831914633320118,-0.3531308520953251,-0.5172608795275989,-0.4660031963188393,1.913324687083125,T1_FORTE
250,13931,133.575,31.836,0.572,55.933,1.3090340645649114,3,8,11,6.566666666666666,10.025,5.9,8.450000000000001,8.30256,12.67623,0.2084379708688975,0.2084805653710147,0.2084528789446385,187,1.631,686,1.6275,1578,1.655,2812,1.618,6036,1.587,187,499,138.9472093643669,123.59118979112137,-0.0584905660377356,686,892,127.43019468443272,132.5571238000163,0.0197199199771362,686,2126,127.43019468443272,131.64071618032264,0.0162523900573613,1578,4458,130.2784886375347,122.6830380959294,-0.0300261096605742,2812,130.58808580635016,6036,124.58190073133072,16567,123.0983110983672,40391,117.23380542772692,75.47818541053076,317.46599999999995,4.453312728360139,9.21089013759144,280.67704007759846,1152.871,13.666012507313036,27.843561377199187,643.1876039676577,2654.788,30.652458081110563,62.87019581139775,1161.0487185437923,4617.022,60.31387676480682,123.54550232036772,2525.1470452965336,9747.711,126.07463028651026,258.2818056059996,2.624528739736082,3.776872072725103,5.638174038861564,2.88523589642226,3,0.637685011566899,3,0.8645565895054421,3,1.154378364319286,-1.134721578460353,0.6831589624387036,0,0.7079106633665554,0.8898000481792974,-0.4739485133557416,-0.594868734541381,2.666527959442975,T5_ANOMALO
256,14984,150.589,10.021,0.471,63.479,1.80421393520991,5,15,20,26.98,23.566666666666663,28.4,14.5,30.68982,20.16336,-0.0675283566341322,-0.2069970845481009,-0.1163424114040212,150,1.9655,522,2.1225,1134,2.0395000000000003,2025,1.992,4497,1.9845,150,372,58.67124607517564,48.5015634221452,-0.0948905109489042,522,612,51.043984085402805,47.87573679734333,-0.0320284697508892,522,1503,51.043984085402805,48.99049047277166,-0.0205278592375364,1134,3363,49.28384670314754,48.71886433353474,-0.0057649667405764,2025,49.50386387592944,4497,48.86010992593794,15009,58.70644882282075,37722,57.635331886660815,65.55023935354404,259.708,3.066045748361826,6.898326583603383,215.9405814432016,962.517,9.871522342457396,21.813063528937043,470.7865301671544,2049.502,23.03027841941496,47.12342606756105,848.8263089200137,3575.004,55.32278945295376,102.4186964537523,1886.218243776863,7923.369000000001,114.54061804379482,218.52790915889875,1.9046559489411872,2.938183543117144,3.906033735335328,1.62851172234942,10,0.1215298430955448,10,1.170092172106776,10,3.030975301203548,-0.2588754520373569,-0.928761866905788,0,-0.8607073879550367,-0.2125503036987046,-0.5361837579521967,-0.143839350762485,-0.39323458293905955,T3_ESTRUTURAL
257,14345,247.612,39.902,0.477,75.612,2.1220284882850278,3,17,20,17.533333333333335,10.858823529411763,10.2,9.7,4.003020000000001,15.715560000000002,-0.2350828729281685,0.5939849624059849,0.0550908694387851,459,1.552,1810,1.581,4353,1.6,7838,1.6,17988,1.594,459,1351,129.7837695829334,127.33324089073568,-0.0095307917888562,1810,2543,127.9458730637851,143.80833379058802,0.0583706170013522,1810,6028,127.9458730637851,142.036413043922,0.0521906091813577,4353,13635,136.75835124534228,142.79042187229052,0.0215778826702628,7838,138.5137780488878,17988,141.28240421555347,46113,130.38603413459276,82337,90.94163803913048,197.35321518133307,714.8580000000001,6.053063215456687,14.260850897074306,777.3817725090219,2850.6620000000003,29.17444769629788,61.04463713238509,1833.267602774588,6988.024,76.6025994827047,154.18343696257517,3289.4588151953394,12613.951,142.65571629907163,282.7156302869596,7554.994687658809,28909.549000000003,366.4769814348754,705.390493485269,1.787526308380138,3.916562226150608,4.899267159229844,1.8456690132911613,11,0.2716650718552791,11,1.1298120152059108,11,2.835558777783501,-0.08910255344474288,-0.047886160529243965,0,-0.03276022579440853,-0.022068238484108563,-0.08497823462789673,-0.07940658165121414,0.10955635200059378,T2_MODERADO
259,3606,206.866,36.398,0.605,58.982,1.3050975775239906,4,6,10,15.475,10.55,10.05,9.4,7.931909999999999,9.11799,-0.1892411143131532,0.0695652173913003,-0.0986588982165945,158,1.337,711,1.572,1621,1.575,2903,1.57,6008,1.577,158,553,118.10852299843718,137.79327683151004,0.0769230769230766,711,910,132.8720883732418,136.04905813744026,0.0118137595552465,711,2192,132.8720883732418,136.54740633574596,0.0136416184971099,1621,4387,134.63707157557428,121.45853033149174,-0.0514594594594592,2903,135.6285768451199,6008,124.7531656425124,15439,115.40996750461214,39633,115.72871568426277,70.2437944276952,232.044,3.991381943785936,8.770659233148972,297.43817617792024,1152.342,10.058981311798863,24.58664544435139,678.6710214528732,2628.594,32.08166282164167,71.30136686768523,1220.0279628664457,4681.871,69.8349388284822,143.67319356555487,2533.068546407289,9659.261,133.89572209121965,282.4113024326314,5.834512529682264,6.836467182736676,7.739189247136627,5.238280493709497,0,0.0,0,0.0,0,0.0,-2.1400845209081925,-0.6358814334975996,0,-0.7753038158564258,2.9538007201786844,-0.4679212261538327,-0.7881670418751936,3.434585172351285,T5_ANOMALO
267,8772,151.594,44.012,0.507,53.279,1.4067825382391903,3,10,13,20.666666666666668,9.14,20.1,8.75,8.59908,11.19363,-0.3867143815701055,0.1310861423220907,-0.2054841982078368,191,1.61,730,1.555,1690,1.57,3049,1.5510000000000002,7049,1.561,191,539,122.8823612394796,115.59091223050524,-0.0305755395683451,730,960,117.41377448274883,123.52572438733024,0.0253671562082774,730,2319,117.41377448274883,124.32992832214364,0.0286094477711243,1690,5359,120.80930220751628,127.69567071599208,0.0277111899510978,3049,122.60088986229492,7049,125.97407858887313,19471,125.26923851800564,49610,124.67674126903188,79.50557759590669,308.257,5.361122828135809,9.207262915466057,311.6395936798243,1142.667,20.839755361596985,37.92775561135973,715.3179983965592,2677.781,42.20885531033549,78.75929821099959,1293.5550924935842,4798.423000000001,74.98406757945844,140.76104245806317,2996.9701268172653,11048.787,165.01248935695548,314.85703834305536,2.964258251493751,4.456867500125058,5.763147031174349,3.1681282493741785,3,0.1003981406761213,3,0.4378769958165306,3,0.906283182244024,-1.1119363436466525,-1.2746373068975323,0,-1.2912229159278181,1.1379423941719737,-0.458249532736816,-0.594868734541381,0.8998377455223526,T1_FORTE
270,17894,183.438,24.447,0.552,65.635,1.591751527301384,6,16,22,12.983333333333334,17.36875,10.9,7.15,15.19665,12.6021,0.1444848651245747,-0.0933333333333299,0.0612484956643081,86,2.0785,338,1.89,808,1.737,1487,1.6975,3847,1.7305,86,252,43.21733866325548,42.21228427573792,-0.0117647058823527,338,470,42.46354787261731,47.23755621332577,0.0532212885154055,338,1149,42.46354787261731,48.11697880240364,0.0624133148404985,808,3039,45.11577472856645,56.56222747529433,0.1125755079626568,1487,46.70362106995705,3847,53.70061428861236,11646,58.52431698514805,38120,74.82943994564404,34.773954096805305,162.817,1.5994258088832136,3.7031269631121577,147.1210676143581,580.298,6.77356376826483,15.965766883058077,363.3985921360057,1330.804,23.64609864018328,46.948152201988094,664.2204209889012,2441.357,48.78751603206448,93.2137827486134,1692.0560810531667,6354.228999999999,121.47689562389418,231.4194590024968,2.2401512719013086,3.251357583315172,4.659964798559281,2.042628844732695,5,0.0758884504660186,5,0.5321721141561667,5,1.3499841038427725,-0.7196629641508805,-0.07924903305974924,0,-0.0030216060001437652,0.15069738819414646,-0.5818790051108553,-0.4660031963188393,1.1955579836236974,T1_FORTE
272,15251,196.406,11.659,0.563,80.408,1.911920054069456,4,14,18,39.6,19.95,40.1,20.5,13.639920000000004,21.34944,-0.3299748110831179,0.2203389830508409,-0.1373649831362323,126,1.896,512,2.0905,1098,2.066,2011,2.0,4741,1.943,126,386,43.88753680704461,44.816373564865664,0.0104712041884815,512,586,44.5841643754104,40.82237550623514,-0.0440456769983682,512,1499,44.5841643754104,43.51019687417981,-0.0121911037891266,1098,3643,42.49428167031304,46.99655984364007,0.0503099322473686,2011,43.77868874948746,4741,45.87099030030831,14563,50.72493639055482,42784,58.21194118156612,53.421865004675794,215.546,1.640833570514891,4.271218399292569,211.7160048984452,907.313,9.250760281800147,20.07277301138998,461.2512379952558,1941.347,22.703426546144733,49.48082140131919,852.4080191766486,3530.542,42.84557728064391,94.73996886323224,2009.484974089822,8256.034,117.92773515063595,243.97264631996643,1.4814220983342952,2.8362567371203338,4.379713876663258,1.4834599025633814,7,0.0412527736456783,7,0.5458068152218873,7,1.5080211826251275,-0.31647737279623395,-1.054122900844456,0,-0.9622371406461856,-0.3397842090221622,-0.5412298588654229,-0.3371376580962976,-0.4236538327066275,T3_ESTRUTURAL
279,13055,236.789,33.413,0.652,77.758,1.596527300390694,3,11,14,16.733333333333334,27.33636363636364,14.8,18.7,25.2042,20.31162,0.2405968507185532,-0.107491856677522,0.1187658031299269,140,1.5835,653,1.708,1709,1.69,3254,1.665,7140,1.63,140,513,69.93353084151369,85.41881267070599,0.0996784565916391,653,1056,81.54749221340792,105.49972652662636,0.1280544799038582,653,2601,81.54749221340792,108.27209149927208,0.1407894736842097,1709,5431,94.85428905408484,100.478573015942,0.0287933320704676,3254,101.59094167780604,7140,99.07250202547772,18731,93.56606901374236,49944,97.45424844722544,60.91583895324597,226.902,4.981792688243415,10.025286302223142,268.57557111643183,1124.706,10.522059063221176,25.665421781494373,706.3871761432282,2898.2340000000004,36.7887005838887,78.17774649369993,1356.423371255536,5391.542,75.33419364430083,158.05612462127476,3009.4224328700825,11662.781,170.36590704402977,353.3977453827811,4.901049559444935,5.928447544470879,7.317783620030539,3.7133392852201066,0,0.0,0,0.0,0,0.0,-1.5635190251550783,0.2990758933444955,0,0.27476162988708847,1.6161806501169842,-0.4555863128103911,-0.7881670418751936,3.1346956346896575,T5_ANOMALO
281,21833,208.156,48.005,0.572,77.245,1.8078117804751503,5,17,22,12.339999999999998,17.447058823529414,11.2,17.0,14.826,12.15732,0.1714522690469551,-0.0989010989010952,0.0768285902651375,303,1.6595,1224,1.589,2770,1.5985,4951,1.6005,11776,1.586,303,921,118.04465382375244,119.60299908875248,0.0065573770491803,1224,1546,119.21341277250244,120.46008898450248,0.0052015604681404,1224,3727,119.21341277250244,120.99901672198166,0.0074334369509393,2770,9006,119.90601066805804,129.9486801536138,0.04019404019404,4951,120.55261573461183,11776,127.43801278222485,35143,136.91231911974032,84518,128.621313581321,123.28449767843487,505.303,8.510146415898852,15.713035003634303,510.8882805589896,1976.784,27.45705849544866,55.7330979871008,1157.115412247672,4458.951999999999,59.34535569357958,123.04884080755184,2062.283566452524,8002.956,106.2486702887826,216.21557783140884,4936.731087142439,18930.188,261.29344024125754,533.6690792702916,3.624214488338073,4.015885090233441,5.030509060917325,2.2214066384586326,7,0.9291178352940876,7,1.6734124530426022,7,2.592505897458704,-0.5508296570242326,0.04248566607050197,0,0.07222338171480792,0.30751442719727906,-0.3068665053400331,-0.3371376580962976,1.0237419723484176,T1_FORTE
289,19825,176.624,29.067,0.509,65.89,1.7329282779671495,6,16,22,18.216666666666665,13.38125,14.150000000000002,11.05,6.004530000000001,13.3434,-0.1530296037449677,0.3793103448275666,0.0332893782554192,172,1.681,694,1.6,1601,1.638,2859,1.657,6557,1.634,172,522,72.92515961006747,73.77312658227754,0.0057803468208091,694,907,73.56113483922503,76.91060437945482,0.0222597914905602,694,2165,73.56113483922503,76.49368728478491,0.0195432069696254,1601,4956,75.4219512504638,77.8245243383924,0.0156778358438364,2859,75.76054917339495,6557,77.22388106641024,19704,83.54170610213774,51358,85.05837452883914,74.41117895721945,280.314,1.7359579177480304,5.541977157141076,297.4971805274763,1134.545,14.962189940616678,33.797260366882924,678.506844279354,2610.731,41.04534001830847,82.30608985378257,1218.7160776401947,4687.034000000001,82.81786381886648,154.74774521705342,2808.895006196692,10651.678,177.8691530694673,338.0415186933355,0.306442005151746,1.845858853264994,3.0920605525963927,1.065167483693702,9,0.2669873087035332,9,1.4324646705732196,9,3.1561851856611542,-0.07150593464860146,-0.25121103529248445,0,-0.13805181601188166,-0.706694311208329,-0.4707246155500694,-0.20827211987375585,-0.16574939179638545,T2_MODERADO
